date,time,run,trial,treatment,ps_tank_end,room_end,tank,light,sequence,day,hab_avail,ps_avail,both_avail,hours_havail,hours_lout,c_hab,c_open_screen,c_open_cent,c_open_hab,c_open,c_ps,c_both
03/12/2020,10:00:00,3,15,0,1,0,3,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,10:00:00,3,16,1,1,1,4,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,10:00:00,3,17,1,1,1,5,0,1,1,0,1,0,,,0,0,0,5,5,7,7
03/12/2020,10:00:00,3,18,1,1,1,6,0,1,1,0,1,0,,,0,4,0,0,4,8,8
03/12/2020,11:00:00,3,13,0,1,0,1,0,1,1,0,1,0,,,0,0,0,4,4,8,8
03/12/2020,11:00:00,3,14,0,1,0,2,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,11:00:00,3,15,0,1,0,3,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,11:00:00,3,16,1,1,1,4,0,1,1,0,1,0,,,0,3,0,0,3,9,9
03/12/2020,11:00:00,3,17,1,1,1,5,0,1,1,0,1,0,,,0,0,0,12,12,0,0
03/12/2020,11:00:00,3,18,1,1,1,6,0,1,1,0,1,0,,,0,3,0,0,3,9,9
03/12/2020,12:00:00,3,13,0,1,0,1,0,1,1,0,1,0,,,0,0,0,4,4,8,8
03/12/2020,12:00:00,3,14,0,1,0,2,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,12:00:00,3,15,0,1,0,3,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,12:00:00,3,16,1,1,1,4,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,12:00:00,3,17,1,1,1,5,0,1,1,0,1,0,,,0,0,12,0,12,0,0
03/12/2020,12:00:00,3,18,1,1,1,6,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,13:00:00,3,13,0,1,0,1,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,13:00:00,3,14,0,1,0,2,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,13:00:00,3,15,0,1,0,3,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,13:00:00,3,16,1,1,1,4,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,13:00:00,3,17,1,1,1,5,0,1,1,0,1,0,,,0,0,0,0,0,12,12
03/12/2020,13:00:00,3,18,1,1,1,6,0,1,1,0,1,0,,,0,0,12,0,12,0,0
03/12/2020,14:00:00,3,13,0,1,0,1,0,1,1,0,1,0,,0,0,0,0,0,0,12,12
03/12/2020,14:00:00,3,14,0,1,0,2,0,1,1,0,1,0,,0,0,0,0,0,0,12,12
03/12/2020,14:00:00,3,15,0,1,0,3,0,1,1,0,1,0,,0,0,0,0,0,0,12,12
03/12/2020,14:00:00,3,16,1,1,1,4,0,1,1,0,1,0,,0,0,0,0,0,0,12,12
03/12/2020,14:00:00,3,17,1,1,1,5,0,1,1,0,1,0,,0,0,0,0,12,12,0,0
03/12/2020,14:00:00,3,18,1,1,1,6,0,1,1,0,1,0,,0,0,0,12,0,12,0,0
03/12/2020,15:00:00,3,13,0,1,0,1,1,1,1,0,1,0,,1,0,0,0,0,0,12,12
03/12/2020,15:00:00,3,14,0,1,0,2,1,1,1,0,1,0,,1,0,0,0,5,5,7,7
03/12/2020,15:00:00,3,15,0,1,0,3,1,1,1,0,1,0,,1,0,0,0,0,0,12,12
03/12/2020,15:00:00,3,16,1,1,1,4,1,1,1,0,1,0,,1,0,0,12,0,12,0,0
03/12/2020,15:00:00,3,17,1,1,1,5,1,1,1,0,1,0,,1,0,0,12,0,12,0,0
03/12/2020,15:00:00,3,18,1,1,1,6,1,1,1,0,1,0,,1,0,0,0,12,12,0,0
03/12/2020,16:00:00,3,13,0,1,0,1,1,1,1,0,1,0,,2,0,0,0,0,0,12,12
03/12/2020,16:00:00,3,14,0,1,0,2,1,1,1,0,1,0,,2,0,0,0,5,5,7,7
03/12/2020,16:00:00,3,15,0,1,0,3,1,1,1,0,1,0,,2,0,0,0,0,0,12,12
03/12/2020,16:00:00,3,16,1,1,1,4,1,1,1,0,1,0,,2,0,0,12,0,12,0,0
03/12/2020,16:00:00,3,17,1,1,1,5,1,1,1,0,1,0,,2,0,5,0,7,12,0,0
03/12/2020,16:00:00,3,18,1,1,1,6,1,1,1,0,1,0,,2,0,0,12,0,12,0,0
03/12/2020,17:00:00,3,13,0,1,0,1,1,1,1,0,1,0,,3,0,0,0,0,0,12,12
03/12/2020,17:00:00,3,14,0,1,0,2,1,1,1,0,1,0,,3,0,0,0,5,5,7,7
03/12/2020,17:00:00,3,15,0,1,0,3,1,1,1,0,1,0,,3,0,0,0,0,0,12,12
03/12/2020,17:00:00,3,16,1,1,1,4,1,1,1,0,1,0,,3,0,0,8,4,12,0,0
03/12/2020,17:00:00,3,17,1,1,1,5,1,1,1,0,1,0,,3,0,0,12,0,12,0,0
03/12/2020,17:00:00,3,18,1,1,1,6,1,1,1,0,1,0,,3,0,6,0,6,12,0,0
03/12/2020,18:00:00,3,13,0,1,0,1,1,1,1,0,1,0,,4,0,0,0,0,0,12,12
03/12/2020,18:00:00,3,14,0,1,0,2,1,1,1,0,1,0,,4,0,0,0,5,5,7,7
03/12/2020,18:00:00,3,15,0,1,0,3,1,1,1,0,1,0,,4,0,0,0,0,0,12,12
03/12/2020,18:00:00,3,16,1,1,1,4,1,1,1,0,1,0,,4,0,0,0,12,12,0,0
03/12/2020,18:00:00,3,17,1,1,1,5,1,1,1,0,1,0,,4,0,0,0,12,12,0,0
03/12/2020,18:00:00,3,18,1,1,1,6,1,1,1,0,1,0,,4,0,0,0,12,12,0,0
03/12/2020,19:00:00,3,13,0,1,0,1,1,1,1,0,1,0,,5,0,0,0,0,0,12,12
03/12/2020,19:00:00,3,14,0,1,0,2,1,1,1,0,1,0,,5,0,0,0,5,5,7,7
03/12/2020,19:00:00,3,15,0,1,0,3,1,1,1,0,1,0,,5,0,0,0,0,0,12,12
03/12/2020,19:00:00,3,16,1,1,1,4,1,1,1,0,1,0,,5,0,0,0,12,12,0,0
03/12/2020,19:00:00,3,17,1,1,1,5,1,1,1,0,1,0,,5,0,0,12,0,12,0,0
03/12/2020,19:00:00,3,18,1,1,1,6,1,1,1,0,1,0,,5,0,0,0,12,12,0,0
03/12/2020,20:00:00,3,13,0,1,0,1,1,1,1,0,1,0,,6,0,0,0,0,0,12,12
03/12/2020,20:00:00,3,14,0,1,0,2,1,1,1,0,1,0,,6,0,0,0,6,6,6,6
03/12/2020,20:00:00,3,15,0,1,0,3,1,1,1,0,1,0,,6,0,0,0,0,0,12,12
03/12/2020,20:00:00,3,16,1,1,1,4,1,1,1,0,1,0,,6,0,0,12,0,12,0,0
03/12/2020,20:00:00,3,17,1,1,1,5,1,1,1,0,1,0,,6,0,0,6,6,12,0,0
03/12/2020,20:00:00,3,18,1,1,1,6,1,1,1,0,1,0,,6,0,0,6,6,12,0,0
03/12/2020,21:00:00,3,13,0,1,0,1,1,1,1,0,1,0,,7,0,0,0,0,0,12,12
03/12/2020,21:00:00,3,14,0,1,0,2,1,1,1,0,1,0,,7,0,0,0,6,6,6,6
03/12/2020,21:00:00,3,15,0,1,0,3,1,1,1,0,1,0,,7,0,0,0,0,0,12,12
03/12/2020,21:00:00,3,16,1,1,1,4,1,1,1,0,1,0,,7,0,2,0,0,2,10,10
03/12/2020,21:00:00,3,17,1,1,1,5,1,1,1,0,1,0,,7,0,0,0,12,12,0,0
03/12/2020,21:00:00,3,18,1,1,1,6,1,1,1,0,1,0,,7,0,0,12,0,12,0,0
03/12/2020,22:00:00,3,13,0,1,0,1,1,1,1,0,1,0,,8,0,0,2,7,9,3,3
03/12/2020,22:00:00,3,14,0,1,0,2,1,1,1,0,1,0,,8,0,0,6,3,9,3,3
03/12/2020,22:00:00,3,15,0,1,0,3,1,1,1,0,1,0,,8,0,0,4,6,10,2,2
03/12/2020,22:00:00,3,16,1,1,1,4,1,1,1,0,1,0,,8,0,2,4,4,10,2,2
03/12/2020,22:00:00,3,17,1,1,1,5,1,1,1,0,1,0,,8,0,4,7,0,11,1,1
03/12/2020,22:00:00,3,18,1,1,1,6,1,1,1,0,1,0,,8,0,3,4,5,12,0,0
03/12/2020,23:00:00,3,13,0,1,0,1,1,1,1,0,1,0,,9,0,1,0,11,12,0,0
03/12/2020,23:00:00,3,14,0,1,0,2,1,1,1,0,1,0,,9,0,1,4,5,10,2,2
03/12/2020,23:00:00,3,15,0,1,0,3,1,1,1,0,1,0,,9,0,0,0,11,11,1,1
03/12/2020,23:00:00,3,16,1,1,1,4,1,1,1,0,1,0,,9,0,0,8,4,12,0,0
03/12/2020,23:00:00,3,17,1,1,1,5,1,1,1,0,1,0,,9,0,0,4,5,9,3,3
03/12/2020,23:00:00,3,18,1,1,1,6,1,1,1,0,1,0,,9,0,0,4,8,12,0,0
04/12/2020,00:00:00,3,13,0,1,0,1,1,1,2,0,1,0,,10,0,5,5,1,11,1,1
04/12/2020,00:00:00,3,14,0,1,0,2,1,1,2,0,1,0,,10,0,0,0,10,10,2,2
04/12/2020,00:00:00,3,15,0,1,0,3,1,1,2,0,1,0,,10,0,0,0,9,9,3,3
04/12/2020,00:00:00,3,16,1,1,1,4,1,1,2,0,1,0,,10,0,1,6,5,12,0,0
04/12/2020,00:00:00,3,17,1,1,1,5,1,1,2,0,1,0,,10,0,0,0,10,10,2,2
04/12/2020,00:00:00,3,18,1,1,1,6,1,1,2,0,1,0,,10,0,0,8,4,12,0,0
04/12/2020,01:00:00,3,13,0,1,0,1,1,1,2,0,1,0,,11,0,1,6,4,11,1,1
04/12/2020,01:00:00,3,14,0,1,0,2,1,1,2,0,1,0,,11,0,0,7,5,12,0,0
04/12/2020,01:00:00,3,15,0,1,0,3,1,1,2,0,1,0,,11,0,4,4,4,12,0,0
04/12/2020,01:00:00,3,16,1,1,1,4,1,1,2,0,1,0,,11,0,2,2,3,7,5,5
04/12/2020,01:00:00,3,17,1,1,1,5,1,1,2,0,1,0,,11,0,1,3,4,8,4,4
04/12/2020,01:00:00,3,18,1,1,1,6,1,1,2,0,1,0,,11,0,1,3,4,8,4,4
04/12/2020,02:00:00,3,13,0,1,0,1,1,1,2,0,1,0,,12,0,1,0,10,11,1,1
04/12/2020,02:00:00,3,14,0,1,0,2,1,1,2,0,1,0,,12,0,0,5,6,11,1,1
04/12/2020,02:00:00,3,15,0,1,0,3,1,1,2,0,1,0,,12,0,0,7,4,11,1,1
04/12/2020,02:00:00,3,16,1,1,1,4,1,1,2,0,1,0,,12,0,1,7,4,12,0,0
04/12/2020,02:00:00,3,17,1,1,1,5,1,1,2,0,1,0,,12,0,4,2,4,10,2,2
04/12/2020,02:00:00,3,18,1,1,1,6,1,1,2,0,1,0,,12,0,0,5,7,12,0,0
04/12/2020,03:00:00,3,13,0,1,0,1,1,1,2,0,1,0,,13,0,3,4,3,10,2,2
04/12/2020,03:00:00,3,14,0,1,0,2,1,1,2,0,1,0,,13,0,1,1,8,10,2,2
04/12/2020,03:00:00,3,15,0,1,0,3,1,1,2,0,1,0,,13,0,2,4,4,10,2,2
04/12/2020,03:00:00,3,16,1,1,1,4,1,1,2,0,1,0,,13,0,2,6,4,12,0,0
04/12/2020,03:00:00,3,17,1,1,1,5,1,1,2,0,1,0,,13,0,0,0,10,10,2,2
04/12/2020,03:00:00,3,18,1,1,1,6,1,1,2,0,1,0,,13,0,3,1,7,11,1,1
04/12/2020,04:00:00,3,13,0,1,0,1,1,1,2,0,1,0,,14,0,1,5,2,8,4,4
04/12/2020,04:00:00,3,14,0,1,0,2,1,1,2,0,1,0,,14,0,0,0,12,12,0,0
04/12/2020,04:00:00,3,15,0,1,0,3,1,1,2,0,1,0,,14,0,0,4,6,10,2,2
04/12/2020,04:00:00,3,16,1,1,1,4,1,1,2,0,1,0,,14,0,2,5,5,12,0,0
04/12/2020,04:00:00,3,17,1,1,1,5,1,1,2,0,1,0,,14,0,5,2,5,12,0,0
04/12/2020,04:00:00,3,18,1,1,1,6,1,1,2,0,1,0,,14,0,2,4,5,11,1,1
04/12/2020,05:00:00,3,13,0,1,0,1,1,1,2,0,1,0,,15,0,1,5,5,11,1,1
04/12/2020,05:00:00,3,14,0,1,0,2,1,1,2,0,1,0,,15,0,0,5,7,12,0,0
04/12/2020,05:00:00,3,15,0,1,0,3,1,1,2,0,1,0,,15,0,0,0,12,12,0,0
04/12/2020,05:00:00,3,16,1,1,1,4,1,1,2,0,1,0,,15,0,0,5,7,12,0,0
04/12/2020,05:00:00,3,17,1,1,1,5,1,1,2,0,1,0,,15,0,0,5,4,9,3,3
04/12/2020,05:00:00,3,18,1,1,1,6,1,1,2,0,1,0,,15,0,2,6,3,11,1,1
04/12/2020,06:00:00,3,13,0,1,0,1,0,1,2,0,1,0,,,0,0,10,0,10,2,2
04/12/2020,06:00:00,3,14,0,1,0,2,0,1,2,0,1,0,,,0,0,0,4,4,8,8
04/12/2020,06:00:00,3,15,0,1,0,3,0,1,2,0,1,0,,,0,0,0,12,12,0,0
04/12/2020,06:00:00,3,16,1,1,1,4,0,1,2,0,1,0,,,0,0,0,12,12,0,0
04/12/2020,06:00:00,3,17,1,1,1,5,0,1,2,0,1,0,,,0,12,0,0,12,0,0
04/12/2020,06:00:00,3,18,1,1,1,6,0,1,2,0,1,0,,,0,0,0,0,0,12,12
04/12/2020,07:00:00,3,13,0,1,0,1,0,1,2,0,1,0,,,0,0,0,0,0,12,12
04/12/2020,07:00:00,3,14,0,1,0,2,0,1,2,0,1,0,,,0,0,0,4,4,8,8
04/12/2020,07:00:00,3,15,0,1,0,3,0,1,2,0,1,0,,,0,0,0,11,11,1,1
04/12/2020,07:00:00,3,16,1,1,1,4,0,1,2,0,1,0,,,0,0,0,10,10,2,2
04/12/2020,07:00:00,3,17,1,1,1,5,0,1,2,0,1,0,,,0,0,6,6,12,0,0
04/12/2020,07:00:00,3,18,1,1,1,6,0,1,2,0,1,0,,,0,6,0,6,12,0,0
04/12/2020,08:00:00,3,13,0,1,0,1,0,1,2,0,1,0,,,0,0,0,0,0,12,12
04/12/2020,08:00:00,3,14,0,1,0,2,0,1,2,0,1,0,,,0,0,0,4,4,8,8
04/12/2020,08:00:00,3,15,0,1,0,3,0,1,2,0,1,0,,,0,0,0,10,10,2,2
04/12/2020,08:00:00,3,16,1,1,1,4,0,1,2,0,1,0,,,0,0,0,12,12,0,0
04/12/2020,08:00:00,3,17,1,1,1,5,0,1,2,0,1,0,,,0,0,0,12,12,0,0
04/12/2020,08:00:00,3,18,1,1,1,6,0,1,2,0,1,0,,,0,1,0,5,6,6,6
04/12/2020,09:00:00,3,13,0,1,0,1,0,1,2,0,1,0,,,0,0,0,0,0,12,12
04/12/2020,09:00:00,3,14,0,1,0,2,0,1,2,0,1,0,,,0,0,0,4,4,8,8
04/12/2020,09:00:00,3,15,0,1,0,3,0,1,2,0,1,0,,,0,0,0,8,8,4,4
04/12/2020,09:00:00,3,16,1,1,1,4,0,1,2,0,1,0,,,0,0,0,10,10,2,2
04/12/2020,09:00:00,3,17,1,1,1,5,0,1,2,0,1,0,,,0,0,0,2,2,10,10
04/12/2020,09:00:00,3,18,1,1,1,6,0,1,2,0,1,0,,,0,0,0,0,0,12,12
04/12/2020,10:00:00,3,13,0,1,0,1,0,1,2,0,1,0,,,0,0,0,0,0,12,12
04/12/2020,10:00:00,3,14,0,1,0,2,0,1,2,0,1,0,,,0,0,0,4,4,8,8
04/12/2020,10:00:00,3,15,0,1,0,3,0,1,2,0,1,0,,,0,0,0,9,9,3,3
04/12/2020,10:00:00,3,16,1,1,1,4,0,1,2,0,1,0,,,0,0,0,12,12,0,0
04/12/2020,10:00:00,3,17,1,1,1,5,0,1,2,0,1,0,,,0,0,0,3,3,9,9
04/12/2020,10:00:00,3,18,1,1,1,6,0,1,2,0,1,0,,,0,0,0,0,0,12,12
04/12/2020,11:00:00,3,13,0,1,0,1,0,1,2,0,1,0,,,0,0,0,0,0,12,12
04/12/2020,11:00:00,3,14,0,1,0,2,0,1,2,0,1,0,,,0,0,0,3,3,9,9
04/12/2020,11:00:00,3,15,0,1,0,3,0,1,2,0,1,0,,,0,0,0,0,0,12,12
04/12/2020,11:00:00,3,16,1,1,1,4,0,1,2,0,1,0,,,0,0,0,8,8,4,4
04/12/2020,11:00:00,3,17,1,1,1,5,0,1,2,0,1,0,,,0,0,0,2,2,8,8
04/12/2020,11:00:00,3,18,1,1,1,6,0,1,2,0,1,0,,,0,0,0,0,0,12,12
04/12/2020,12:00:00,3,13,0,1,0,1,0,1,2,0,1,0,,,0,0,0,0,0,12,12
04/12/2020,12:00:00,3,14,0,1,0,2,0,1,2,0,1,0,,,0,0,0,4,4,8,8
04/12/2020,12:00:00,3,15,0,1,0,3,0,1,2,0,1,0,,,0,0,0,0,0,12,12
04/12/2020,12:00:00,3,16,1,1,1,4,0,1,2,0,1,0,,,0,2,0,4,6,6,6
04/12/2020,12:00:00,3,17,1,1,1,5,0,1,2,0,1,0,,,0,0,0,9,9,3,3
04/12/2020,12:00:00,3,18,1,1,1,6,0,1,2,0,1,0,,,0,0,0,0,0,12,12
04/12/2020,13:00:00,3,13,0,1,0,1,0,1,2,0,1,0,,,0,0,0,0,0,12,12
04/12/2020,13:00:00,3,14,0,1,0,2,0,1,2,0,1,0,,,0,0,0,3,3,9,9
04/12/2020,13:00:00,3,15,0,1,0,3,0,1,2,0,1,0,,,0,0,0,0,0,12,12
04/12/2020,13:00:00,3,16,1,1,1,4,0,1,2,0,1,0,,,0,0,0,4,4,8,8
04/12/2020,13:00:00,3,17,1,1,1,5,0,1,2,0,1,0,,,0,0,0,1,1,11,11
04/12/2020,13:00:00,3,18,1,1,1,6,0,1,2,0,1,0,,,0,0,0,0,0,12,12
04/12/2020,14:00:00,3,13,0,1,0,1,0,1,2,0,1,0,,0,0,0,0,0,0,12,12
04/12/2020,14:00:00,3,14,0,1,0,2,0,1,2,0,1,0,,0,0,0,0,4,4,8,8
04/12/2020,14:00:00,3,15,0,1,0,3,0,1,2,0,1,0,,0,0,0,0,0,0,12,12
04/12/2020,14:00:00,3,16,1,1,1,4,0,1,2,0,1,0,,0,0,0,0,2,2,10,10
04/12/2020,14:00:00,3,17,1,1,1,5,0,1,2,0,1,0,,0,0,0,0,0,0,12,12
04/12/2020,14:00:00,3,18,1,1,1,6,0,1,2,0,1,0,,0,0,0,0,0,0,12,12
04/12/2020,15:00:00,3,13,0,1,0,1,1,1,2,0,1,0,,1,0,0,0,0,0,12,12
04/12/2020,15:00:00,3,14,0,1,0,2,1,1,2,0,1,0,,1,0,0,12,0,12,0,0
04/12/2020,15:00:00,3,15,0,1,0,3,1,1,2,0,1,0,,1,0,0,0,0,0,12,12
04/12/2020,15:00:00,3,16,1,1,1,4,1,1,2,0,1,0,,1,0,0,0,8,8,4,4
04/12/2020,15:00:00,3,17,1,1,1,5,1,1,2,0,1,0,,1,0,3,8,1,12,0,0
04/12/2020,15:00:00,3,18,1,1,1,6,1,1,2,0,1,0,,1,0,0,7,5,12,0,0
04/12/2020,16:00:00,3,13,0,1,0,1,1,1,2,0,1,0,,2,0,0,0,0,0,12,12
04/12/2020,16:00:00,3,14,0,1,0,2,1,1,2,0,1,0,,2,0,0,0,12,12,0,0
04/12/2020,16:00:00,3,15,0,1,0,3,1,1,2,0,1,0,,2,0,0,0,0,0,12,12
04/12/2020,16:00:00,3,16,1,1,1,4,1,1,2,0,1,0,,2,0,0,0,8,8,4,4
04/12/2020,16:00:00,3,17,1,1,1,5,1,1,2,0,1,0,,2,0,2,7,3,12,0,0
04/12/2020,16:00:00,3,18,1,1,1,6,1,1,2,0,1,0,,2,0,0,0,12,12,0,0
04/12/2020,17:00:00,3,13,0,1,0,1,1,1,2,0,1,0,,3,0,0,0,0,0,12,12
04/12/2020,17:00:00,3,14,0,1,0,2,1,1,2,0,1,0,,3,0,0,8,4,12,0,0
04/12/2020,17:00:00,3,15,0,1,0,3,1,1,2,0,1,0,,3,0,0,0,0,0,12,12
04/12/2020,17:00:00,3,16,1,1,1,4,1,1,2,0,1,0,,3,0,5,2,0,7,5,5
04/12/2020,17:00:00,3,17,1,1,1,5,1,1,2,0,1,0,,3,0,0,5,6,11,1,1
04/12/2020,17:00:00,3,18,1,1,1,6,1,1,2,0,1,0,,3,0,3,7,2,12,0,0
04/12/2020,18:00:00,3,13,0,1,0,1,1,1,2,0,1,0,,4,0,0,0,0,0,12,12
04/12/2020,18:00:00,3,14,0,1,0,2,1,1,2,0,1,0,,4,0,0,5,7,12,0,0
04/12/2020,18:00:00,3,15,0,1,0,3,1,1,2,0,1,0,,4,0,0,0,0,0,12,12
04/12/2020,18:00:00,3,16,1,1,1,4,1,1,2,0,1,0,,4,0,0,0,3,3,9,9
04/12/2020,18:00:00,3,17,1,1,1,5,1,1,2,0,1,0,,4,0,8,4,0,12,0,0
04/12/2020,18:00:00,3,18,1,1,1,6,1,1,2,0,1,0,,4,0,0,6,6,12,0,0
04/12/2020,19:00:00,3,13,0,1,0,1,1,1,2,0,1,0,,5,0,0,0,0,0,12,12
04/12/2020,19:00:00,3,14,0,1,0,2,1,1,2,0,1,0,,5,0,0,6,6,12,0,0
04/12/2020,19:00:00,3,15,0,1,0,3,1,1,2,0,1,0,,5,0,0,0,0,0,12,12
04/12/2020,19:00:00,3,16,1,1,1,4,1,1,2,0,1,0,,5,0,0,0,0,0,12,12
04/12/2020,19:00:00,3,17,1,1,1,5,1,1,2,0,1,0,,5,0,1,7,4,12,0,0
04/12/2020,19:00:00,3,18,1,1,1,6,1,1,2,0,1,0,,5,0,5,0,3,8,4,4
04/12/2020,20:00:00,3,13,0,1,0,1,1,1,2,0,1,0,,6,0,0,0,0,0,12,12
04/12/2020,20:00:00,3,14,0,1,0,2,1,1,2,0,1,0,,6,0,0,0,12,12,0,0
04/12/2020,20:00:00,3,15,0,1,0,3,1,1,2,0,1,0,,6,0,0,0,0,0,12,12
04/12/2020,20:00:00,3,16,1,1,1,4,1,1,2,0,1,0,,6,0,0,0,0,0,12,12
04/12/2020,20:00:00,3,17,1,1,1,5,1,1,2,0,1,0,,6,0,3,6,3,12,0,0
04/12/2020,20:00:00,3,18,1,1,1,6,1,1,2,0,1,0,,6,0,0,8,4,12,0,0
04/12/2020,21:00:00,3,13,0,1,0,1,1,1,2,0,1,0,,7,0,0,0,0,0,12,12
04/12/2020,21:00:00,3,14,0,1,0,2,1,1,2,0,1,0,,7,0,0,7,5,12,0,0
04/12/2020,21:00:00,3,15,0,1,0,3,1,1,2,0,1,0,,7,0,0,0,0,0,12,12
04/12/2020,21:00:00,3,16,1,1,1,4,1,1,2,0,1,0,,7,0,0,0,3,3,9,9
04/12/2020,21:00:00,3,17,1,1,1,5,1,1,2,0,1,0,,7,0,0,0,12,12,0,0
04/12/2020,21:00:00,3,18,1,1,1,6,1,1,2,0,1,0,,7,0,0,6,6,12,0,0
04/12/2020,22:00:00,3,13,0,1,0,1,1,1,2,0,1,0,,8,0,0,0,6,6,6,6
04/12/2020,22:00:00,3,14,0,1,0,2,1,1,2,0,1,0,,8,0,0,6,5,11,1,1
04/12/2020,22:00:00,3,15,0,1,0,3,1,1,2,0,1,0,,8,0,3,2,3,8,4,4
04/12/2020,22:00:00,3,16,1,1,1,4,1,1,2,0,1,0,,8,0,5,5,1,11,1,1
04/12/2020,22:00:00,3,17,1,1,1,5,1,1,2,0,1,0,,8,0,4,2,5,11,1,1
04/12/2020,22:00:00,3,18,1,1,1,6,1,1,2,0,1,0,,8,0,5,2,5,12,0,0
04/12/2020,23:00:00,3,13,0,1,0,1,1,1,2,0,1,0,,9,0,0,0,9,9,3,3
04/12/2020,23:00:00,3,14,0,1,0,2,1,1,2,0,1,0,,9,0,0,5,7,12,0,0
04/12/2020,23:00:00,3,15,0,1,0,3,1,1,2,0,1,0,,9,0,0,5,7,12,0,0
04/12/2020,23:00:00,3,16,1,1,1,4,1,1,2,0,1,0,,9,0,0,5,7,12,0,0
04/12/2020,23:00:00,3,17,1,1,1,5,1,1,2,0,1,0,,9,0,2,4,5,11,1,1
04/12/2020,23:00:00,3,18,1,1,1,6,1,1,2,0,1,0,,9,0,0,8,4,12,0,0
05/12/2020,00:00:00,3,13,0,1,0,1,1,1,3,0,1,0,,10,0,1,4,4,9,3,3
05/12/2020,00:00:00,3,14,0,1,0,2,1,1,3,0,1,0,,10,0,0,5,7,12,0,0
05/12/2020,00:00:00,3,15,0,1,0,3,1,1,3,0,1,0,,10,0,0,7,5,12,0,0
05/12/2020,00:00:00,3,16,1,1,1,4,1,1,3,0,1,0,,10,0,9,0,3,12,0,0
05/12/2020,00:00:00,3,17,1,1,1,5,1,1,3,0,1,0,,10,0,2,2,7,11,1,1
05/12/2020,00:00:00,3,18,1,1,1,6,1,1,3,0,1,0,,10,0,0,7,5,12,0,0
05/12/2020,01:00:00,3,13,0,1,0,1,1,1,3,0,1,0,,11,0,2,3,4,9,3,3
05/12/2020,01:00:00,3,14,0,1,0,2,1,1,3,0,1,0,,11,0,0,5,6,11,1,1
05/12/2020,01:00:00,3,15,0,1,0,3,1,1,3,0,1,0,,11,0,4,2,5,11,1,1
05/12/2020,01:00:00,3,16,1,1,1,4,1,1,3,0,1,0,,11,0,0,0,12,12,0,0
05/12/2020,01:00:00,3,17,1,1,1,5,1,1,3,0,1,0,,11,0,0,5,6,11,1,1
05/12/2020,01:00:00,3,18,1,1,1,6,1,1,3,0,1,0,,11,0,0,3,9,12,0,0
05/12/2020,02:00:00,3,13,0,1,0,1,1,1,3,0,1,0,,12,0,3,3,3,9,3,3
05/12/2020,02:00:00,3,14,0,1,0,2,1,1,3,0,1,0,,12,0,0,6,5,11,1,1
05/12/2020,02:00:00,3,15,0,1,0,3,1,1,3,0,1,0,,12,0,0,8,4,12,0,0
05/12/2020,02:00:00,3,16,1,1,1,4,1,1,3,0,1,0,,12,0,1,6,4,11,1,1
05/12/2020,02:00:00,3,17,1,1,1,5,1,1,3,0,1,0,,12,0,1,7,4,12,0,0
05/12/2020,02:00:00,3,18,1,1,1,6,1,1,3,0,1,0,,12,0,0,6,6,12,0,0
05/12/2020,03:00:00,3,13,0,1,0,1,1,1,3,0,1,0,,13,0,2,4,3,9,3,3
05/12/2020,03:00:00,3,14,0,1,0,2,1,1,3,0,1,0,,13,0,0,4,8,12,0,0
05/12/2020,03:00:00,3,15,0,1,0,3,1,1,3,0,1,0,,13,0,2,3,4,9,3,3
05/12/2020,03:00:00,3,16,1,1,1,4,1,1,3,0,1,0,,13,0,0,5,6,11,1,1
05/12/2020,03:00:00,3,17,1,1,1,5,1,1,3,0,1,0,,13,0,1,7,2,10,2,2
05/12/2020,03:00:00,3,18,1,1,1,6,1,1,3,0,1,0,,13,0,4,3,5,12,0,0
05/12/2020,04:00:00,3,13,0,1,0,1,1,1,3,0,1,0,,14,0,2,3,4,9,3,3
05/12/2020,04:00:00,3,14,0,1,0,2,1,1,3,0,1,0,,14,0,0,0,10,10,2,2
05/12/2020,04:00:00,3,15,0,1,0,3,1,1,3,0,1,0,,14,0,0,0,9,9,3,3
05/12/2020,04:00:00,3,16,1,1,1,4,1,1,3,0,1,0,,14,0,0,3,9,12,0,0
05/12/2020,04:00:00,3,17,1,1,1,5,1,1,3,0,1,0,,14,0,3,5,3,11,1,1
05/12/2020,04:00:00,3,18,1,1,1,6,1,1,3,0,1,0,,14,0,0,7,5,12,0,0
05/12/2020,05:00:00,3,13,0,1,0,1,1,1,3,0,1,0,,15,0,2,3,4,9,3,3
05/12/2020,05:00:00,3,14,0,1,0,2,1,1,3,0,1,0,,15,0,0,4,6,10,2,2
